hole_par,strokes,hole_DKP,hole_FDP,hole_SDP,streak_DKP,streak_FDP,streak_SDP,n_rounds,finish_DKP,finish_FDP,finish_SDP,total_DKP,total_FDP,total_SDP,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,Finish
284,287,52,43.7,56,3,7.4,3,4,0,0,0,55,51.1,59,0.24,-0.26,-0.13,0.14,-0.25,-0.01,6
284,285,50,45.5,60,0,0.2,0,4,1,0,0,51,45.7,60,-0.88,0.64,0.43,0.3,1.37,0.49,5
284,286,54,46.8,56,0,6.6,0,4,1,0,0,55,53.4,56,-0.67,0.15,-0.04,0.8,0.91,0.24,5
284,293,38,29.7,48,0,0.6,0,4,0,0,0,38,30.3,48,-0.66,-0.1,-0.67,-0.08,-0.85,-1.51,6
284,283,55,50.7,62,0,1.2,0,4,2,1,0,57,52.9,62,1.03,-0.21,-0.18,0.35,-0.04,0.99,4
284,276,70.5,66.9,73,3,7,4,4,14,14,9,87.5,87.9,86,0.48,0.25,1.49,0.52,2.26,2.74,1
284,290,37.5,32.5,55,0,0.2,0,4,0,0,0,37.5,32.7,55,-0.63,0.14,-0.4,0.14,-0.13,-0.76,6
284,288,48.5,42.1,53,0,0.4,0,4,0,0,0,48.5,42.5,53,-0.21,-0.2,-0.38,0.53,-0.05,-0.26,6
284,289,48,40.1,52,0,1.6,0,4,0,0,0,48,41.7,52,-0.08,-0.51,0.33,-0.26,-0.43,-0.51,6
284,274,78,73.6,72,0,12.6,0,4,20,20,13,98,106.2,85,2.06,0.08,1.2,-0.1,1.18,3.24,1
284,282,59,54.4,62,0,6.8,0,4,4,3,1,63,64.2,63,1.69,-0.2,-1.12,0.87,-0.45,1.24,3
284,281,63,55.5,66,3,7.4,3,4,5,4,2,71,66.9,71,0.09,-0.37,1.19,0.58,1.4,1.49,2
284,278,60,58.2,72,0,6.4,0,4,12,12,8,72,76.6,80,1.76,-0.54,1.26,-0.24,0.48,2.24,1
284,280,62.5,58.5,65,3,7.4,3,4,7,6,4,72.5,71.9,72,-0.09,0.93,0.81,0.09,1.83,1.74,1
284,285,57.5,48.4,59,0,7,0,4,1,0,0,58.5,55.4,59,0.01,0.14,0.09,0.25,0.48,0.49,5
280,289,52,37.6,47,0,1.6,0,4,0,0,0,52,39.2,47,-1.19,-0.11,1.05,-0.4,0.53,-0.67,6
280,283,49,41.5,58,0,1.4,0,4,2,1,0,51,43.9,58,-0.61,0.33,0.76,0.36,1.45,0.83,4
280,287,43,34.9,50,0,0.4,0,4,0,0,0,43,35.3,50,-0.41,-0.31,-0.36,0.92,0.25,-0.17,6
280,291,37,28.2,45,0,0.4,0,4,0,0,0,37,28.6,45,0.38,0.45,-0.9,-1.1,-1.55,-1.17,6
280,288,46,34.6,48,0,0.8,0,4,0,0,0,46,35.4,48,0.18,0.14,-0.74,0,-0.6,-0.42,6
280,282,52,46.2,56,0,1.2,0,4,4,3,1,56,50.4,57,-0.5,-0.08,1.05,0.62,1.59,1.08,3
280,278,58,52.8,64,3,7,3,4,6,5,3,67,64.8,70,0.38,-0.29,0.8,1.2,1.71,2.08,2
280,286,54.5,42.7,49,0,7,0,4,0,0,0,54.5,49.7,49,2.63,0.63,-3.14,-0.04,-2.55,0.08,6
280,283,55,45.8,57,0,7.6,0,4,2,1,0,57,54.4,57,-0.23,-0.15,0.86,0.36,1.06,0.83,4
280,278,62.5,56.1,61,3,12.6,3,4,6,5,3,71.5,73.7,67,-0.1,0.66,0.72,0.8,2.19,2.08,2
280,288,42,33.4,48,0,0.6,0,4,0,0,0,42,34,48,0,0.26,-0.82,0.15,-0.42,-0.42,6
280,285,43.5,36.8,55,0,0.6,0,4,1,0,0,44.5,37.4,55,-1.06,-0.42,0.85,0.96,1.39,0.33,5
280,286,41.5,33.7,55,0,0.2,0,4,0,0,0,41.5,33.9,55,0.11,-0.39,-0.5,0.86,-0.02,0.08,6
280,285,45.5,37.4,55,0,1.2,0,4,1,0,0,46.5,38.6,55,0.02,0.38,0.22,-0.29,0.31,0.33,5
280,279,60.5,53,61,0,1.6,0,4,5,4,2,65.5,58.6,63,2.02,-0.09,-0.19,0.1,-0.19,1.83,2
280,274,66,62.6,68,3,12.6,4,4,20,20,13,89,95.2,85,0.12,-0.18,2.19,0.95,2.96,3.08,1
280,290,40.5,29.9,45,0,5.8,0,4,0,0,0,40.5,35.7,45,0.15,-0.09,-0.88,-0.1,-1.06,-0.92,6
280,288,47,36.2,46,0,1,0,4,0,0,0,47,37.2,46,0.36,-0.25,-0.13,-0.4,-0.78,-0.42,6
280,282,57,48.9,57,0,6.4,0,4,4,3,1,61,58.3,58,0.54,-0.01,0.01,0.55,0.55,1.08,3
280,280,51.5,46.5,63,0,5.2,0,4,5,4,2,56.5,55.7,65,0.65,0.11,1.01,-0.2,0.93,1.58,2
280,292,51,34.9,44,0,7.4,0,4,0,0,0,51,42.3,44,0.1,-0.26,-0.66,-0.59,-1.51,-1.42,6
280,278,62.5,56.1,61,0,6.2,0,4,6,5,3,68.5,67.3,64,0.1,-0.64,2.24,0.38,1.98,2.08,2
280,275,71.5,63.5,70,6,13.2,7,4,18,18,11,95.5,94.7,88,0.9,0.47,1.59,-0.12,1.93,2.83,1
280,283,57.5,48.6,51,0,7.2,0,4,2,1,0,59.5,56.8,51,1.59,0.65,-0.72,-0.69,-0.76,0.83,4
280,280,56,49.8,60,3,2.6,3,4,5,4,2,64,56.4,65,0.92,1.02,-0.21,-0.14,0.66,1.58,2
280,277,57.5,53.2,67,3,10.4,4,4,10,10,7,70.5,73.6,78,0.08,0.13,1.68,0.44,2.25,2.33,1
280,280,60,52.2,60,3,11,4,4,5,4,2,68,67.2,66,1.16,0.17,0.21,0.05,0.43,1.58,2
280,283,45.5,39.8,59,0,0.6,0,4,2,1,0,47.5,41.4,59,0.12,1.22,-1.1,0.59,0.71,0.83,4
280,278,56,52.2,64,0,5.4,0,4,6,5,3,62,62.6,67,0.47,0.2,1.09,0.31,1.61,2.08,2
280,286,40.5,34.7,53,0,0.4,0,4,0,0,0,40.5,35.1,53,-1.27,0.91,0.13,0.31,1.35,0.08,6
280,277,59,54.3,66,0,5.4,0,4,10,10,7,69,69.7,73,1.05,0.35,1.38,-0.45,1.28,2.33,1
280,282,65,52.6,54,0,8.4,0,4,4,3,1,69,64,55,0.58,-0.9,0.74,0.65,0.5,1.08,3
280,289,48.5,37.3,44,0,5.6,0,4,0,0,0,48.5,42.9,44,0.76,-0.46,0.02,-0.98,-1.43,-0.67,6
280,280,63,53.2,58,3,12.4,3,4,5,4,2,71,69.6,63,1.52,-0.05,-0.76,0.87,0.06,1.58,2
280,285,45.5,37.4,55,0,0.8,0,4,1,0,0,46.5,38.2,55,-0.3,0.15,0.11,0.37,0.63,0.33,5
280,286,45.5,37.5,51,0,5.2,0,4,0,0,0,45.5,42.7,51,0.62,-0.54,-0.35,0.35,-0.54,0.08,6
280,285,45,37.9,54,0,1.2,0,4,1,0,0,46,39.1,54,-0.55,-0.13,0.52,0.49,0.88,0.33,5
280,284,54,44.4,52,3,7,3,4,1,0,0,58,51.4,55,-0.42,-0.2,0.99,0.21,1,0.58,5
280,275,62,58.9,68,0,0.8,0,4,18,18,11,80,77.7,79,0.72,-0.33,2.48,-0.03,2.11,2.83,1
280,274,70,63.8,68,6,14.4,6,4,30,30,15,106,108.2,89,0.16,0.71,2.38,-0.18,2.92,3.08,1
280,280,59,52,58,0,11.4,0,4,5,4,2,64,67.4,60,0.29,-0.05,0.86,0.49,1.29,1.58,2
280,277,65.5,58.2,63,3,11.8,3,4,10,10,7,78.5,80,73,0.73,0.89,0.43,0.29,1.61,2.33,1
280,285,51.5,41.7,54,0,5.2,0,4,1,0,0,52.5,46.9,54,0.37,0.16,0.49,-0.69,-0.04,0.33,5
280,286,50,40.8,48,0,1.4,0,4,0,0,0,50,42.2,48,-1.38,0.06,1.51,-0.09,1.47,0.08,6
280,289,38.5,29.2,49,0,0,0,4,0,0,0,38.5,29.2,49,0.63,0.7,-0.06,-1.93,-1.29,-0.67,6
280,284,46.5,38.9,57,0,0,0,4,1,0,0,47.5,38.9,57,-0.28,0.43,-0.38,0.82,0.87,0.58,5
280,283,50,43.1,56,0,0.6,0,4,2,1,0,52,44.7,56,-0.7,0.28,-0.1,1.35,1.53,0.83,4
280,285,47.5,38,55,0,0.8,0,4,1,0,0,48.5,38.8,55,-0.66,0.75,-0.25,0.5,0.99,0.33,5
280,282,61,50.2,54,0,6.4,0,4,4,3,1,65,59.6,55,0.57,0.58,1.54,-1.61,0.51,1.08,3
280,275,60.5,57.8,69,0,5.8,0,4,18,18,11,78.5,81.6,80,0.33,0.48,0.86,1.15,2.5,2.83,1
280,282,53.5,44.7,59,3,1.2,3,4,4,3,1,60.5,48.9,63,-1.4,0.71,0.6,1.18,2.48,1.08,3
280,278,66,57.8,60,0,12.6,0,4,6,5,3,72,75.4,63,1.43,-0.62,0.92,0.36,0.65,2.08,2
280,288,47.5,36.9,47,0,6,0,4,0,0,0,47.5,42.9,47,-0.65,-0.69,0.44,0.48,0.23,-0.42,6
280,283,57.5,46,55,3,1.6,3,4,2,1,0,62.5,48.6,58,1.06,-0.14,0.03,-0.12,-0.23,0.83,4
280,283,49.5,43.5,58,0,2,0,4,2,1,0,51.5,46.5,58,0.23,-0.53,1.19,-0.06,0.6,0.83,4
280,286,48,37.6,52,0,6.4,0,4,0,0,0,48,44,52,-0.71,0.15,0.55,0.1,0.8,0.08,6
280,282,56,47.4,56,0,1.4,0,4,4,3,1,60,51.8,57,0.67,0.29,0.52,-0.39,0.41,1.08,3
280,283,54,44.3,56,0,5.4,0,4,2,1,0,56,50.7,56,-0.4,0.49,1.15,-0.41,1.23,0.83,4
280,289,43.5,34.5,46,3,7,3,4,0,0,0,46.5,41.5,49,-0.06,-1.36,0.55,0.2,-0.61,-0.67,6
280,286,46.5,36.5,53,0,1,0,4,0,0,0,46.5,37.5,53,0.74,0.62,-0.16,-1.12,-0.66,0.08,6
280,281,53.5,47.2,59,0,1.4,0,4,4,3,1,57.5,51.6,60,0.68,0.01,0.82,-0.18,0.65,1.33,3
280,285,52,41.3,52,3,7.8,3,4,1,0,0,56,49.1,55,-1.16,0.93,1.44,-0.87,1.5,0.33,5
280,281,52.5,45.6,61,0,1,0,4,4,3,1,56.5,49.6,62,0.92,0.37,0.48,-0.44,0.41,1.33,3
142,151,14,7.3,16,0,0.6,0,2,0,0,0,14,7.9,16,1.02,-1.02,-0.84,0.69,-1.17,-0.15,6
142,149,22,13.3,20,0,0.8,0,2,0,0,0,22,14.1,20,-0.36,-0.04,1.11,0.14,1.21,0.85,3
142,152,15.5,8.5,11,0,0,0,2,0,0,0,15.5,8.5,11,1.19,-0.92,-0.32,-1.1,-2.34,-1.15,6
284,282,56,52.2,64,3,6,4,4,6,5,3,65,63.2,71,0.98,0.44,0.35,-0.68,0.12,1.1,3
284,282,60.5,54.1,65,0,1.2,0,4,6,5,3,66.5,60.3,68,-0.43,0.15,2.16,1.21,3.53,3.1,1
284,285,48.5,44.4,61,0,0.8,0,4,3,2,0,51.5,47.2,61,1.3,-0.09,-1.49,-0.37,-1.95,-0.65,6
284,291,43,34.9,50,0,0.6,0,4,0,0,0,43,35.5,50,1.21,0.76,-1.82,-0.56,-1.61,-0.4,6
284,283,71,60.5,58,0,7.4,0,4,5,4,2,76,71.9,60,0.77,-0.71,0.6,0.44,0.33,1.1,3
284,288,50,43.1,55,0,6.4,0,4,1,0,0,51,49.5,55,0.56,0.78,-0.19,-0.3,0.29,0.85,3
284,285,60,51.1,56,0,11.6,0,4,3,2,0,63,64.7,56,-0.22,-0.03,0.76,0.34,1.07,0.85,3
142,149,18.5,13,17,0,0.2,0,2,0,0,0,18.5,13.2,17,-0.08,0.29,0.53,-0.39,0.43,0.35,5
284,278,64.5,61.5,69,0,6.8,0,4,20,20,13,84.5,88.3,82,-0.01,0.27,0.45,1.65,2.36,2.35,1
284,296,41.5,29.1,39,0,7.4,0,4,0,0,0,41.5,36.5,39,-0.36,0.22,0.96,0.03,1.21,0.85,3
284,285,57.5,51,55,3,7.4,3,4,3,2,0,63.5,60.4,58,1.23,0.61,0.7,0.05,1.37,2.6,1
142,149,20,11.5,20,0,0.6,0,2,0,0,0,20,12.1,20,0.84,-0.1,-1.38,-1.26,-2.74,-1.9,6
284,296,39.5,28.4,42,0,0.4,0,4,0,0,0,39.5,28.8,42,0,0.55,0.27,0.03,0.85,0.85,3
284,285,53,47.7,58,0,1,0,4,3,2,0,56,50.7,58,0.93,-0.02,0.28,-0.34,-0.08,0.85,3
284,279,69,63.5,66,0,6.6,0,4,16,16,10,85,86.1,76,0.45,0.13,0.6,0.67,1.4,1.85,2
142,147,20.5,16,21,0,0.4,0,2,0,0,0,20.5,16.4,21,1.19,-0.5,-0.58,-0.01,-1.09,0.1,5
284,282,58,52.8,64,0,7.2,0,4,6,5,3,64,65,67,0.94,1.19,0.11,-0.14,1.16,2.1,2
284,278,70,65,68,3,6.4,3,4,30,30,15,103,101.4,86,0.16,-1.28,0.45,0.26,-0.56,-0.4,6
142,147,22,15.7,24,0,0.2,0,2,0,0,0,22,15.9,24,0.54,0.02,1.19,0.1,1.31,1.85,2
284,284,59.5,51.5,59,0,6.2,0,4,4,3,1,63.5,60.7,60,-0.44,-0.01,-0.82,0.87,0.04,-0.4,6
142,146,21.5,17.5,23,0,0.4,0,2,0,0,0,21.5,17.9,23,0.15,-1.22,0.78,0.64,0.2,0.35,5
284,287,58.5,48.7,56,0,6.8,0,4,1,0,0,59.5,55.5,56,-0.68,0.3,0.62,1.37,2.28,1.6,2
284,287,55,45.9,54,3,7.2,3,4,1,0,0,59,53.1,57,0.24,0.38,-0.42,-1.6,-1.64,-1.4,6
142,155,13,0.9,10,0,0.2,0,2,0,0,0,13,1.1,10,-0.01,0.75,0.17,0.19,1.11,1.1,3
284,288,52.5,43.3,53,0,11.8,0,4,1,0,0,53.5,55.1,53,0.22,-0.82,-0.27,0.22,-0.87,-0.65,6
142,155,8,0.7,8,0,0.4,0,2,0,0,0,8,1.1,8,1.12,-0.06,0.57,-0.29,0.23,1.35,2
284,291,47,36.1,50,0,0.8,0,4,0,0,0,47,36.9,50,0.66,-0.25,0.9,0.03,0.68,1.35,2
142,148,17,11.8,22,0,0,0,2,0,0,0,17,11.8,22,-1.01,0.14,0.35,0.36,0.85,-0.15,6
142,146,18.5,15.3,25,0,0,0,2,0,0,0,18.5,15.3,25,2.16,0.29,-0.54,-0.81,-1.06,1.1,3
284,284,57,51.4,58,0,6.4,0,4,4,3,1,61,60.8,59,-0.16,0.07,0.47,0.22,0.76,0.6,4
284,282,66.5,57.1,65,0,1.2,0,4,6,5,3,72.5,63.3,68,0.16,0.19,-0.97,0.47,-0.31,-0.15,6
142,152,16.5,7.5,13,0,0.4,0,2,0,0,0,16.5,7.9,13,0.03,0.69,0.14,0.24,1.07,1.1,3
142,149,17,11.9,18,0,0.8,0,2,0,0,0,17,12.7,18,-0.24,0.52,-0.42,0,0.09,-0.15,6
284,278,76.5,68.9,65,0,18.8,0,4,20,20,13,96.5,107.7,78,-1.2,-0.04,1.35,0.5,1.8,0.6,4
284,287,54,44.3,56,0,1.6,0,4,1,0,0,55,45.9,56,1.15,0.13,0.4,-0.33,0.2,1.35,2
284,291,52,41.4,47,0,6.8,0,4,0,0,0,52,48.2,47,0.98,-1.09,-1.11,-0.93,-3.13,-2.15,6
142,148,25,19.2,21,0,1.4,0,2,0,0,0,25,20.6,21,-1.19,0.42,0.26,-0.39,0.29,-0.9,6
142,149,17,11.9,18,0,0.6,0,2,0,0,0,17,12.5,18,0.4,0.1,0.71,-0.11,0.7,1.1,3
142,147,20.5,16,21,0,0.8,0,2,0,0,0,20.5,16.8,21,0.17,1.26,-1.29,0.46,0.43,0.6,4
284,280,62,56.4,68,3,12.6,4,4,9,8,6,74,77,78,1.1,0.31,1.1,0.09,1.5,2.6,1
142,148,18,13.4,20,0,0.4,0,2,0,0,0,18,13.8,20,0.03,-0.11,1.36,0.57,1.82,1.85,2
142,156,8.5,-2.3,9,0,0,0,2,0,0,0,8.5,-2.3,9,-0.61,-0.25,0.17,0.05,-0.04,-0.65,6
284,290,61,46.5,49,0,7.2,0,4,0,0,0,61,53.7,49,-0.24,-0.31,0.86,0.3,0.84,0.6,4
284,290,41,34.2,54,0,0.6,0,4,0,0,0,41,34.8,54,0.75,-0.02,-0.37,1.24,0.85,1.6,2
142,147,22,17.1,20,0,0.4,0,2,0,0,0,22,17.5,20,-0.23,0.78,-0.1,-0.61,0.08,-0.15,6
284,281,64,57.1,64,0,11.2,0,4,6,5,3,70,73.3,67,-0.78,0.25,-0.34,-0.02,-0.12,-0.9,6
142,147,19,14.9,22,0,0,0,2,0,0,0,19,14.9,22,-1.54,0.86,1.26,0.28,2.39,0.85,3
142,147,23,16.1,22,0,1,0,2,0,0,0,23,17.1,22,1.69,0.07,0.88,0.2,1.16,2.85,1
287,280,67,64.1,70,0,7.4,0,4,0,0,0,67,71.5,70,1.82,0.58,-2.26,-0.51,-2.19,-0.37,6
287,276,72.5,71.2,77,3,13,3,4,2,1,0,77.5,85.2,80,-0.35,1.02,-0.15,-0.89,-0.02,-0.37,4
287,272,78,78.3,84,12,23,14,4,7,6,4,97,107.3,102,-0.58,-0.45,1.89,-0.37,1.07,0.49,1
215,209,60.5,53.9,53,3,12.4,3,3,0,0,0,63.5,66.3,56,0.01,-2.32,1.98,0.94,0.6,0.61,6
287,282,66,61.3,68,3,11.4,4,4,0,0,0,69,72.7,72,-0.13,-0.37,-0.71,-1.15,-2.23,-2.37,6
287,272,87.5,84.4,79,11,19.6,6,4,7,6,4,105.5,110,89,0.66,-1.01,1.08,1.25,1.33,1.99,1
287,276,71,70.1,78,3,16.4,4,4,2,1,0,76,87.5,82,0.21,-0.47,-1.91,0.37,-2.01,-1.79,4
287,278,79.5,73.4,71,9,23.2,11,4,1,0,0,89.5,96.6,82,-0.75,-0.76,-0.03,-0.83,-1.62,-2.37,5
287,265,92.5,94.3,93,17,38.6,15,4,30,30,15,139.5,162.9,123,1.53,0.78,0.02,0.81,1.61,3.13,1
287,274,79,77.5,78,6,21.8,7,4,4,3,1,89,102.3,86,0.12,-0.1,0.23,-0.27,-0.14,-0.01,3
287,272,83,81.1,82,9,27.2,11,4,7,6,4,99,114.3,97,-0.17,0.44,2.78,0.58,3.8,3.63,1
215,209,57.5,53.1,51,0,12.4,0,3,0,0,0,57.5,65.5,51,1.65,-1.09,-0.24,-0.26,-1.59,0.06,6
287,269,99.5,95.3,83,6,21.4,6,4,18,18,11,123.5,134.7,100,-1.18,0.21,2.83,0.35,3.39,2.21,1
287,276,75,72.5,78,3,7.4,3,4,2,1,0,80,80.9,81,0.72,0.62,0.02,-0.15,0.48,1.21,4
287,272,86,83.3,80,3,19.8,3,4,7,6,4,96,109.1,87,0.62,-0.16,-0.15,0.31,0.01,0.63,1
287,277,74,71,76,3,7.8,3,4,1,0,0,78,78.8,79,-0.58,0.62,1.74,0.71,3.07,2.49,5
287,281,69.5,64.3,67,0,7,0,4,0,0,0,69.5,71.3,67,-1.16,-0.36,0.05,0.45,0.15,-1.01,6
287,278,75.5,71,71,3,18.4,3,4,1,0,0,79.5,89.4,74,1.14,0.65,0.09,-0.38,0.35,1.49,5
287,272,84.5,82.2,81,9,25.4,10,4,7,6,4,100.5,113.6,95,1.31,-0.78,0.41,0.77,0.4,1.71,1
287,277,75,71.4,74,3,16.8,4,4,1,0,0,79,88.2,78,-0.52,0.15,0.1,-0.1,0.15,-0.37,5
287,274,74.5,74.2,81,3,17,4,4,4,3,1,81.5,94.2,86,0.94,-0.05,0.09,0.72,0.76,1.71,3
287,270,89,87.9,82,5,20,0,4,16,16,10,110,123.9,92,1.34,-0.25,1.16,0.88,1.79,3.13,1
287,277,75,71.4,74,0,18,0,4,1,0,0,76,89.4,74,-2.16,0.44,0.58,0.84,1.86,-0.29,5
215,209,51,49.2,54,0,5.6,0,3,0,0,0,51,54.8,54,-0.23,-0.98,1.05,-0.23,-0.16,-0.39,6
215,209,55.5,51.1,55,3,11,4,3,0,0,0,58.5,62.1,59,0.25,0.29,0.69,-0.33,0.65,0.9,6
287,278,72,69.3,72,3,14,3,4,1,0,0,76,83.3,75,0.61,-0.32,0.41,0,0.09,0.71,5
287,282,71.5,64.8,67,3,8,3,4,0,0,0,74.5,72.8,70,-1.21,0.22,0.06,0.06,0.34,-0.87,6
287,281,66,62.6,68,0,7.4,0,4,0,0,0,66,70,68,0.61,-0.2,-0.45,0.53,-0.12,0.49,6
287,279,73,68.4,70,3,17,4,4,0,0,0,76,85.4,74,1.24,-0.59,-0.7,-0.75,-2.03,-0.79,6
287,278,74,69.9,72,0,12.2,0,4,1,0,0,75,82.1,72,-0.77,0.31,-0.33,-0.58,-0.6,-1.37,5
287,281,72,65.6,68,6,16.6,7,4,0,0,0,78,82.2,75,-1.09,-0.25,1.67,-0.35,1.08,-0.01,6
287,280,68.5,65.2,69,0,12.2,0,4,0,0,0,68.5,77.4,69,0.5,0.41,-1.22,0.51,-0.29,0.21,6
287,276,72.5,71.2,77,0,6.4,0,4,2,1,0,74.5,78.6,77,0.15,0.34,-0.56,1.05,0.84,0.99,4
215,209,51,49.2,54,0,7,0,3,0,0,0,51,56.2,54,2.74,-1.26,-1.18,0.31,-2.13,0.61,6
215,209,56,52,52,3,12.2,3,3,0,0,0,59,64.2,55,1,0.35,-0.89,0.15,-0.39,0.61,6
287,270,96.5,90.6,85,6,22.6,7,4,16,16,10,118.5,129.2,102,0.18,0.45,0.36,-0.28,0.53,0.71,1
287,271,85,84.2,82,9,23.6,11,4,10,10,7,104,117.8,100,-1.46,0.45,2.63,0.02,3.1,1.63,1
287,275,76,74,80,9,18.2,10,4,3,2,0,88,94.2,90,0.46,0.08,-0.23,-0.11,-0.25,0.21,3
287,278,80,74.1,72,6,22.2,7,4,1,0,0,87,96.3,79,-1.45,0.9,1.27,-0.01,2.16,0.71,5
215,209,49.5,48.1,55,3,6.2,4,3,0,0,0,52.5,54.3,59,-3.29,0.67,0.46,0.78,1.91,-1.39,6
287,272,96,90,79,3,20.6,3,4,7,6,4,106,116.6,86,1.48,-0.01,4.18,0.05,4.22,5.71,1
287,271,87.5,85.5,83,8,23,3,4,10,10,7,105.5,118.5,93,0.31,0.39,1.31,0.12,1.83,2.13,1
215,209,52,49.4,56,0,6.6,0,3,0,0,0,52,56,56,-2.13,0.83,0.6,0.31,1.75,-0.39,6
287,274,81.5,78.8,79,3,18.6,3,4,4,3,1,88.5,100.4,83,0.1,0.08,2.01,0.29,2.38,2.49,3
287,273,81,79.2,82,0,11.6,0,4,5,4,2,86,94.8,84,1.78,0.43,-1.65,0.58,-0.65,1.13,2
287,280,73.5,68,67,0,12.4,0,4,0,0,0,73.5,80.4,67,1.14,-0.09,0.45,0.48,0.84,1.99,6
287,274,77.5,76.4,79,0,17,0,4,4,3,1,81.5,96.4,80,1.4,0.21,0.55,-0.17,0.59,1.99,3
287,275,78,76,76,3,12.8,3,4,3,2,0,84,90.8,79,-0.31,2.91,0.52,0.59,4.02,3.71,3
287,271,88,86.4,80,6,20.4,6,4,10,10,7,104,116.8,93,0.46,0.15,-0.67,0.18,-0.33,0.13,1
287,268,98,95.5,84,11,21,6,4,20,20,13,129,136.5,103,3.96,-0.18,-0.84,0.19,-0.83,3.13,1
287,270,96,92.5,80,11,25.6,6,4,16,16,10,123,134.1,96,1.52,1.7,0.07,-0.09,1.69,3.21,1
287,275,81,78.2,74,3,18.8,3,4,3,2,0,87,99,77,1.09,-0.2,-0.11,0.93,0.62,1.71,3
287,275,79.5,77.1,75,0,12.8,0,4,3,2,0,82.5,91.9,75,3,0.2,0.08,-0.15,0.13,3.13,3
215,209,54.5,50.9,53,3,12,4,3,0,0,0,57.5,62.9,57,-0.36,-0.44,-1.52,-0.77,-2.73,-3.1,6
287,283,65,58.6,66,6,13.4,7,4,0,0,0,71,72,73,0.03,-0.48,-1.36,-0.7,-2.54,-2.51,6
215,209,54.5,50.9,53,3,11.4,4,3,0,0,0,57.5,62.3,57,0.06,0.95,0.35,0.26,1.56,1.61,6
287,274,77.5,76.4,79,6,22.2,7,4,4,3,1,87.5,101.6,87,-0.94,0.22,0.36,0.56,1.15,0.21,3
215,209,56.5,52.7,53,0,10.6,0,3,0,0,0,56.5,63.3,53,1.67,0.84,-2.85,-0.05,-2.06,-0.39,6
287,275,84,79,76,3,20.4,3,4,3,2,0,90,101.4,79,1.6,1.57,-0.34,-0.2,1.03,2.63,3
287,276,77.5,74,75,0,12,0,4,2,1,0,79.5,87,75,-0.89,0.88,0.78,0.21,1.88,0.99,4
287,272,91,87.3,78,6,24.8,6,4,7,6,4,104,118.1,88,-0.43,1.4,1.6,0.42,3.42,2.99,1
287,274,77.5,76.4,79,0,12.2,0,4,4,3,1,81.5,91.6,80,-0.81,0.15,1.55,-0.41,1.29,0.49,3
287,274,81.5,78.8,79,3,23.6,4,4,4,3,1,88.5,105.4,84,0.62,0.53,0.76,0.3,1.59,2.21,3
288,286,69,55.9,64,0,12.2,0,4,3,2,0,72,70.1,64,0.43,0.45,0.39,-0.08,0.75,1.18,3
288,287,68,59.7,56,0,18.8,0,4,2,1,0,70,79.5,56,1.92,0.47,-1.23,-0.37,-1.12,0.8,4
288,280,75.5,69.7,71,0,11.6,0,4,14,14,9,89.5,95.3,80,1.62,1.07,0.46,0.37,1.9,3.51,1
288,294,56,38.5,54,0,1.8,0,4,0,0,0,56,40.3,54,-0.5,0.31,-0.68,-0.67,-1.03,-1.53,6
288,286,62,56.6,60,0,8.2,0,4,3,2,0,65,66.8,60,-0.22,-0.26,1.01,-0.02,0.73,0.51,3
288,284,63.5,58.7,67,0,7,0,4,5,4,2,68.5,69.7,69,-0.51,0.63,1.22,-0.2,1.65,1.13,2
288,287,69,59.9,58,3,7.4,3,4,2,1,0,74,68.3,61,0.29,-0.54,0.11,0.93,0.51,0.8,4
288,288,73,59.8,58,0,6.8,0,4,1,0,0,74,66.6,58,-1.34,-0.5,0.6,0.75,0.85,-0.49,5
288,284,65.5,59.3,67,0,6.4,0,4,5,4,2,70.5,69.7,69,0.23,0.47,1.64,-0.16,1.95,2.18,2
288,289,66,55.3,56,0,7,0,4,1,0,0,67,62.3,56,0.89,-0.23,0.15,-0.64,-0.71,0.18,5
288,291,60.5,46.7,55,0,2.4,0,4,0,0,0,60.5,49.1,55,-0.1,-0.1,0.36,-0.31,-0.05,-0.15,6
288,284,70.5,61.9,69,8,7.8,3,4,5,4,2,83.5,73.7,74,-0.39,0.41,0.74,0.42,1.57,1.18,2
288,283,73,64.7,66,0,12.8,0,4,5,4,2,78,81.5,68,0.71,1.27,0.46,-1.31,0.42,1.13,2
288,280,81,73.2,70,0,12,0,4,14,14,9,95,99.2,79,1.25,0.53,1.54,0.85,2.92,4.18,1
288,287,66.5,57.2,61,0,8,0,4,2,1,0,68.5,66.2,61,1.04,0.53,-1.4,0.02,-0.86,0.18,4
288,283,76.5,67.6,65,0,14.6,0,4,5,4,2,81.5,86.2,67,2.12,0.01,0.09,-0.04,0.06,2.18,2
288,282,79,70.2,66,3,14,3,4,6,5,3,88,89.2,72,2.4,0.42,-0.54,0.52,0.4,2.8,2
288,291,63.5,51.6,51,0,12.8,0,4,0,0,0,63.5,64.4,51,1.25,-0.38,-0.55,-0.14,-1.07,0.18,6
288,290,59.5,50.3,55,3,8.6,3,4,1,0,0,63.5,58.9,58,1.06,-1.1,-1.26,1.1,-1.26,-0.2,5
288,295,50,39.5,48,3,8.4,3,4,0,0,0,53,47.9,51,-2.16,0.45,-1.42,0.32,-0.66,-2.82,6
