@relation PGA_Data_Finish_Encoded-weka.filters.unsupervised.attribute.NumericToNominal-R22-weka.filters.unsupervised.attribute.Remove-R3-15

@attribute hole_par numeric
@attribute strokes numeric
@attribute sg_putt numeric
@attribute sg_arg numeric
@attribute sg_app numeric
@attribute sg_ott numeric
@attribute sg_t2g numeric
@attribute sg_total numeric
@attribute Finish {1,2,3,4,5,6}

@data
288,290,-0.55,-0.09,-0.65,0.15,-0.59,-1.13,6
288,284,-0.07,0.01,-0.49,0.92,0.44,0.37,5
288,283,0.34,-0.38,0.27,0.38,0.28,0.62,4
288,288,-1.31,0.58,0.18,-0.09,0.68,-0.63,6
288,285,0.47,-0.22,-0.35,0.21,-0.36,0.12,6
288,277,0.89,-0.31,1.01,0.52,1.22,2.12,1
288,280,0.16,0.12,1.22,-0.13,1.21,1.37,3
288,279,0.55,0.39,-0.05,0.73,1.06,1.62,3
288,294,-0.69,0.48,-1.36,-0.56,-1.44,-2.13,6
288,279,0.3,-0.85,1.24,0.92,1.31,1.62,3
288,278,-0.08,0.73,1.23,-0.02,1.94,1.87,2
288,278,0.8,-0.35,0.87,0.54,1.06,1.87,2
288,284,0.24,0.43,-1.06,0.75,0.13,0.37,5
288,278,1.6,0.42,-0.64,0.49,0.27,1.86,2
288,284,0.48,-0.46,0.48,-0.14,-0.12,0.37,5
288,282,-0.41,-0.1,0.86,0.51,1.27,0.87,4
288,276,1.45,-0.71,1.53,0.1,0.92,2.37,1
288,286,-0.23,-0.31,-0.31,0.71,0.09,-0.13,6
288,276,0.68,1.32,0.3,0.07,1.69,2.37,1
144,142,-0.15,-0.23,-0.75,0.19,-0.79,-0.94,6
288,277,0.56,-0.18,1.26,0.47,1.56,2.12,1
288,283,0.41,-0.7,1.06,-0.15,0.21,0.62,4
288,278,0.66,0.22,0.52,0.47,1.21,1.87,2
288,279,-0.81,0,1.46,0.97,2.43,1.62,3
144,144,-0.18,0.09,-1,0.16,-0.76,-0.94,6
288,281,0.67,-0.76,0.84,0.37,0.44,1.12,4
288,273,1.08,0.39,1.89,-0.24,2.04,3.12,1
288,284,0.19,-1.04,1.26,-0.05,0.17,0.37,5
288,288,0.32,-0.43,-0.43,-0.1,-0.95,-0.63,6
288,285,-0.53,-0.03,0.52,0.16,0.64,0.12,6
288,282,-0.44,0.01,0.18,1.11,1.31,0.87,4
288,278,0.41,0.71,0.37,0.38,1.46,1.87,2
288,278,0.29,0.63,1.15,-0.21,1.58,1.87,2
288,279,0.6,0.76,0.08,0.18,1.02,1.62,3
288,287,0.59,-0.75,-0.3,0.07,-0.97,-0.38,6
288,286,0.36,0.29,-0.28,-0.5,-0.49,-0.13,6
288,288,0.79,0.52,-1.06,-0.88,-1.42,-0.63,6
288,274,-0.17,0.29,2.55,0.2,3.04,2.87,1
144,144,0.43,-1.02,-0.16,-0.19,-1.37,-0.94,6
288,278,0.67,0.44,0.98,-0.23,1.19,1.87,2
288,290,-1.21,0.48,-0.6,0.19,0.07,-1.13,6
288,280,0.02,0.99,0.31,0.04,1.34,1.37,3
288,277,1.75,-0.15,-0.35,0.87,0.37,2.11,1
288,275,0.06,0.29,1.48,0.78,2.55,2.62,1
288,279,-0.14,0.67,0.59,0.49,1.76,1.62,3
288,277,0.5,0.68,0.41,0.53,1.62,2.12,1
288,280,0.89,0.15,0.41,-0.08,0.47,1.37,3
288,284,-1.03,0.25,1,0.15,1.4,0.37,5
288,277,-0.43,1.41,0.64,0.5,2.55,2.12,1
288,278,-0.49,0.34,1.19,0.82,2.36,1.87,2
144,143,1.75,-0.59,-2.31,-0.13,-3.03,-1.27,6
288,284,0.7,-0.17,-0.69,0.53,-0.33,0.37,5
144,143,-0.66,-0.27,-0.66,-1.34,-2.28,-2.94,6
144,144,0.79,-0.88,-2.82,-0.7,-4.39,-3.6,6
288,286,-0.8,0.48,0.96,-0.78,0.67,-0.13,6
288,280,1.12,1.09,-0.39,-0.45,0.24,1.36,3
288,285,-0.05,-0.16,0.71,-0.39,0.16,0.12,6
288,278,0.41,0.59,0.67,0.2,1.46,1.87,2
288,278,1.26,-0.71,1.53,-0.22,0.6,1.87,2
288,279,-1.92,1.24,2.79,-0.5,3.54,1.62,3
288,289,-1.98,-0.26,1.42,-0.06,1.1,-0.88,6
288,285,0.61,0.52,-0.05,-0.96,-0.5,0.12,6
288,280,1.38,-0.12,0.19,-0.09,-0.01,1.37,3
144,144,0.17,-0.07,-0.26,-0.78,-1.11,-0.94,6
288,283,-0.74,0.18,0.94,0.24,1.36,0.62,4
284,276,0.33,-0.1,-0.23,0.43,0.1,0.43,5
284,274,-0.42,0.15,0.92,0.29,1.36,0.93,3
284,276,0.24,0.35,-0.78,0.62,0.19,0.43,5
284,278,-0.63,0.16,-0.12,0.53,0.57,-0.07,6
284,269,-0.7,0.97,1.41,0.5,2.88,2.18,1
284,261,1.39,0.15,1.5,1.15,2.79,4.18,1
284,272,0.83,0.1,0.17,0.33,0.6,1.43,2
284,277,0.15,-0.17,0.94,-0.73,0.04,0.18,6
284,283,0.48,-0.34,-0.85,-0.61,-1.8,-1.32,6
284,270,1.21,0.48,-0.14,0.39,0.73,1.93,2
284,265,0.96,1.63,0.23,0.36,2.22,3.18,1
284,273,0.8,0.35,-0.42,0.46,0.39,1.18,3
284,275,1.04,-0.21,-0.41,0.26,-0.36,0.68,4
284,276,-0.28,0.08,0.73,-0.1,0.71,0.43,5
284,277,0.52,-0.36,-0.81,0.83,-0.33,0.18,6
284,275,1.08,0.54,-0.53,-0.4,-0.39,0.68,4
284,269,2.04,0.58,-0.76,0.32,0.14,2.18,1
284,275,-1.07,0.93,0.02,0.8,1.75,0.68,4
284,281,-1.72,0.09,0.63,0.18,0.91,-0.82,6
284,278,-0.02,-0.29,-0.37,0.62,-0.04,-0.07,6
284,272,1.77,-0.11,0.14,-0.37,-0.33,1.43,2
284,276,1.07,-0.25,0.05,-0.44,-0.63,0.43,5
284,276,0.38,-0.2,0.93,-0.68,0.06,0.43,5
284,275,1.42,-0.3,-0.46,0.02,-0.74,0.68,4
284,275,0.15,0.77,0,-0.24,0.53,0.68,4
284,272,1.46,0.11,-0.14,0,-0.03,1.43,2
284,278,-1.52,-0.2,0.65,1,1.45,-0.07,6
284,276,-0.46,0.8,0.06,0.03,0.89,0.43,5
284,272,-0.21,0.47,0.88,0.29,1.64,1.43,2
284,276,-0.72,0.51,1.07,-0.42,1.16,0.43,5
284,274,0.88,-0.57,0.12,0.51,0.06,0.93,3
284,265,0.95,0.81,0.69,0.73,2.24,3.18,1
284,273,-0.92,0.1,1.12,0.88,2.1,1.18,3
284,275,1.31,0.56,-0.65,-0.53,-0.63,0.68,4
284,268,0.94,0.62,1.26,-0.39,1.49,2.43,1
284,265,0.53,0.12,1.32,1.21,2.65,3.18,1
284,268,0.42,0.74,1.14,0.13,2.01,2.43,1
284,269,0.15,-0.04,1.2,0.88,2.04,2.18,1
284,274,0.59,-0.2,0.46,0.09,0.34,0.93,3
284,271,-0.27,1.49,0.41,0.05,1.95,1.68,2
284,264,2.23,-0.04,0.56,0.69,1.21,3.43,1
284,276,0.38,0.34,-0.16,-0.13,0.05,0.43,5
284,273,0.03,0.4,0.63,0.13,1.16,1.18,3
284,278,1.06,0.09,-0.06,-1.15,-1.12,-0.07,6
284,285,-0.63,0.01,-0.71,-0.49,-1.19,-1.82,6
284,275,0.9,0.02,-0.42,0.17,-0.22,0.68,4
284,275,1.57,-0.06,-0.85,0.02,-0.89,0.68,4
284,275,0.32,0.32,-0.01,0.05,0.36,0.68,4
284,278,0.78,0.01,-0.44,-0.42,-0.85,-0.07,6
284,274,0.92,0.03,0.98,-1.01,0.01,0.93,3
284,277,-0.41,-0.2,0.13,0.67,0.6,0.18,6
284,273,0.16,-0.1,1,0.13,1.03,1.18,3
284,286,1.06,-1.32,-1.07,-0.73,-3.12,-2.07,6
284,278,-0.5,0.38,-0.41,0.46,0.44,-0.07,6
284,268,0.97,0.72,0.71,0.03,1.46,2.43,1
284,279,-0.39,0.46,-0.31,-0.08,0.07,-0.32,6
284,273,-0.31,0.19,0.65,0.65,1.49,1.18,3
284,272,1.22,-0.65,0.36,0.5,0.22,1.43,2
284,281,0.01,-0.75,0.05,-0.13,-0.82,-0.82,6
284,271,1.03,-0.05,0.08,0.64,0.66,1.68,2
284,277,-0.44,0.38,1.29,-1.05,0.62,0.18,6
284,280,-0.36,-0.42,-0.03,0.25,-0.21,-0.57,6
284,276,-0.17,-0.24,0.11,0.73,0.6,0.43,5
284,275,-0.63,0.31,0.5,0.5,1.31,0.68,4
284,276,0.35,-0.69,0.33,0.44,0.09,0.43,5
284,274,0.6,-0.12,0.52,-0.07,0.34,0.93,3
284,274,-0.77,0.51,1.03,0.17,1.71,0.93,3
284,281,0.32,-0.81,-0.94,0.61,-1.13,-0.82,6
284,277,-0.03,-0.32,0.42,0.11,0.21,0.18,6
284,278,-0.07,-0.18,0.77,-0.59,0,-0.07,6
284,276,0.38,0.6,0.15,-0.7,0.05,0.43,5
288,283,1.31,-0.7,0.79,-0.87,-0.78,0.52,5
288,284,0.47,-1,0,0.8,-0.19,0.28,6
288,287,1.2,-0.78,-1.29,0.39,-1.67,-0.48,6
288,278,0.67,0.01,0.84,0.25,1.11,1.78,2
288,277,0.59,0.31,0.74,0.39,1.43,2.02,2
288,280,0.18,0.21,0.27,0.61,1.1,1.27,3
288,281,0,0.29,0.19,0.54,1.02,1.02,4
288,282,0.06,0.01,0.04,0.66,0.71,0.77,5
144,143,-0.27,0.78,-0.88,-0.27,-0.37,-0.64,6
288,283,0.43,0.1,0.45,-0.46,0.09,0.52,5
288,287,-1.19,-0.22,1.5,-0.57,0.72,-0.47,6
288,281,1.22,-0.55,-0.12,0.47,-0.2,1.02,4
288,283,-1.78,0.71,0.54,1.05,2.3,0.53,5
288,277,0.46,0.13,0.65,0.79,1.57,2.03,2
144,141,-1.16,-1.19,0.43,-0.38,-1.15,-2.3,6
288,284,-0.22,0.23,-0.03,0.31,0.5,0.28,6
288,280,1.31,-0.08,0.06,-0.02,-0.03,1.27,3
288,277,1.75,-0.49,0.8,-0.04,0.27,2.02,2
288,278,1.19,0.12,0.35,0.12,0.59,1.77,2
288,283,-0.56,0.58,0.63,-0.14,1.08,0.53,5
288,283,0.41,-0.26,-0.01,0.38,0.12,0.53,5
288,280,1.92,-1.22,0.43,0.14,-0.65,1.27,3
288,274,0.8,-0.02,1.23,0.76,1.97,2.77,1
288,283,0.18,-0.01,0.91,-0.56,0.34,0.53,5
288,284,-0.47,-0.29,1.89,-0.85,0.75,0.28,6
288,278,0.46,0.47,-0.1,0.95,1.32,1.78,2
288,276,1.43,0.35,0.99,-0.5,0.85,2.27,1
288,281,0.32,-0.08,1.24,-0.45,0.7,1.03,4
288,280,0.18,0.18,-0.41,1.32,1.09,1.28,3
288,279,0.28,0.34,0.52,0.39,1.25,1.52,3
288,276,1.74,0.42,-0.32,0.44,0.53,2.27,1
288,277,1.45,0.68,-0.03,-0.07,0.57,2.02,2
288,275,0.83,0.76,0.17,0.76,1.7,2.52,1
288,275,1.86,-0.57,0.21,1.02,0.66,2.53,1
288,287,-1.12,0.12,0.17,0.35,0.64,-0.47,6
288,283,-0.41,-0.31,1.2,0.04,0.93,0.52,5
288,278,-0.16,0.89,0.48,0.56,1.94,1.78,2
288,282,1.04,0.99,-1.33,0.07,-0.27,0.77,5
288,285,-1.54,0.35,0.58,0.63,1.56,0.03,6
288,279,0.18,0.33,0.37,0.64,1.34,1.53,3
288,282,-0.36,0.46,0.11,0.57,1.14,0.78,5
288,277,0.24,1.08,0.44,0.26,1.78,2.02,2
288,282,0.37,-0.7,0.68,0.42,0.41,0.77,5
288,274,1.02,0.78,0.53,0.44,1.76,2.77,1
288,280,1.37,0.61,-1.16,0.45,-0.09,1.27,3
288,276,0.83,0.16,1.63,-0.35,1.44,2.27,1
144,142,-0.68,-2.52,0.08,1.48,-0.96,-1.64,6
288,283,0.05,0.73,0.24,-0.49,0.48,0.53,5
288,283,-0.11,0.85,0.74,-0.96,0.64,0.53,5
144,139,0.42,-0.08,-1.25,0.28,-1.06,-0.64,6
288,283,0.42,-0.22,0.41,-0.09,0.1,0.52,5
288,284,0.17,-1.23,1.02,0.3,0.1,0.27,6
288,278,0.32,0.38,1.1,-0.03,1.45,1.77,2
288,284,1.3,-0.85,-0.3,0.13,-1.03,0.27,6
288,285,-1.33,0.98,0.72,-0.34,1.36,0.02,6
144,143,-0.4,0.29,-0.38,-1.81,-1.9,-2.3,6
288,281,0.67,-0.05,0.33,0.07,0.36,1.02,4
144,139,0.12,-0.26,0.2,-1.03,-1.09,-0.97,6
288,279,-0.66,1.72,-0.09,0.55,2.18,1.53,3
288,282,-0.13,0.07,0.68,0.16,0.9,0.78,5
144,143,-1.03,-0.55,-0.17,0.11,-0.61,-1.64,6
288,278,0.24,0.26,0.51,0.76,1.53,1.78,2
288,280,-1.6,0.85,1.66,0.37,2.88,1.28,3
288,279,1.2,0.05,-0.11,0.38,0.33,1.52,3
288,280,0.3,0.25,0.09,0.63,0.98,1.27,3
288,279,0.22,-0.6,1.15,0.75,1.3,1.52,3
288,279,0.81,0.04,1.29,-0.62,0.71,1.52,3
288,288,-0.16,-0.07,0.4,-0.89,-0.57,-0.73,6
288,285,-0.38,0.68,-0.87,0.59,0.4,0.03,6
288,283,1.48,0.61,-0.88,-0.68,-0.95,0.52,5
288,279,0.25,0.1,1.2,-0.03,1.27,1.52,3
288,284,0.15,-0.52,0.41,0.23,0.12,0.28,6
288,276,1.03,0.27,1.05,-0.08,1.24,2.27,1
144,139,0.45,-0.39,-1.08,0.38,-1.09,-0.64,6
288,286,0.97,0.17,-0.2,-1.16,-1.19,-0.23,6
288,277,1.02,0.68,0.18,0.14,1.01,2.02,2
288,270,2.34,1.25,-0.18,0.37,1.43,3.77,1
288,274,-0.31,1.61,1.37,0.09,3.08,2.78,1
144,140,-1.59,0.11,-0.03,0.54,0.62,-0.97,6
284,283,-1.13,0.94,0.68,0.68,2.3,1.17,3
284,284,0.35,0.53,-0.35,0.38,0.57,0.92,4
284,281,0.78,0.52,0.67,-0.3,0.89,1.67,2
142,145,-0.04,-0.33,0.11,-0.84,-1.06,-1.1,6
142,145,0.52,0.02,-0.23,-0.74,-0.95,-0.43,6
284,274,1.06,1.12,0.33,0.91,2.36,3.42,1
284,288,-1.41,0.34,0.67,0.32,1.33,-0.08,6
284,289,0.68,0.17,-0.82,-0.36,-1.01,-0.33,6
284,289,-0.2,0.74,-0.43,-0.44,-0.14,-0.33,6
284,276,1.72,-0.52,1.1,0.62,1.2,2.92,1
284,304,-1.79,-1.42,-0.53,-0.33,-2.29,-4.08,6
284,288,0.52,-0.01,-0.1,-0.49,-0.61,-0.08,6
284,294,-0.75,1.02,-1.19,-0.66,-0.83,-1.58,6
284,284,0.62,-0.23,-0.05,0.59,0.3,0.92,4
284,285,0.42,0.19,0.41,-0.35,0.25,0.67,5
284,285,-0.37,-0.27,1.54,-0.23,1.04,0.67,5
284,281,0.54,0.78,0.77,-0.42,1.13,1.67,2
284,282,0.45,0.11,0.21,0.65,0.97,1.42,3
142,143,-0.54,-0.13,0.55,-0.31,0.11,-0.43,6
284,279,1.05,0.1,0.58,0.44,1.12,2.17,1
284,289,-1.19,0.15,0.42,0.29,0.86,-0.33,6
284,283,0.33,0.28,0.92,-0.36,0.84,1.17,3
284,286,-0.33,-0.31,0.95,0.11,0.75,0.42,6
284,279,0.25,0.23,0.88,0.81,1.92,2.17,1
142,145,0.84,-0.86,-0.17,-1.25,-2.28,-1.43,6
284,281,-1.25,-0.06,1.63,1.34,2.92,1.67,2
284,282,0.64,-0.58,1.4,-0.04,0.77,1.42,3
284,283,1.68,-0.05,-0.15,-0.31,-0.51,1.17,3
284,287,-1.46,0.6,0.13,0.89,1.63,0.17,6
142,145,-1.52,0.86,-0.23,0.46,1.09,-0.43,6
284,286,-0.27,1.14,-0.81,0.36,0.69,0.42,6
284,283,-0.04,1.12,0.21,-0.12,1.21,1.17,3
284,281,0.66,0.01,0.49,0.52,1.01,1.67,2
284,272,2.06,1.24,0.03,0.59,1.86,3.92,1
284,285,-0.12,-0.04,0.43,0.4,0.79,0.67,5
142,145,-1.02,0.18,-0.26,-0.33,-0.41,-1.43,6
284,285,-0.01,-0.14,-0.18,1,0.68,0.67,5
284,283,1.09,-0.39,0.48,-0.01,0.08,1.17,3
284,290,0.01,-0.17,-0.15,-0.27,-0.6,-0.58,6
284,282,-0.12,0.11,0.01,1.43,1.54,1.42,3
284,285,0.86,-0.15,-0.8,0.75,-0.19,0.67,5
284,280,1.8,0.49,0.48,-0.86,0.12,1.92,2
142,145,0.59,-0.59,-0.34,-0.09,-1.03,-0.43,6
284,284,-0.71,-0.82,0.56,1.89,1.63,0.92,4
284,280,0.21,0.46,0.72,0.53,1.71,1.92,2
284,279,-0.48,0.55,0.34,1.74,2.64,2.17,1
284,287,-0.69,0.54,0.38,-0.06,0.86,0.17,6
284,287,0.71,0.04,-0.29,-0.29,-0.54,0.17,6
284,285,0.67,1.04,-0.51,-0.53,0,0.67,5
284,285,1.15,-0.15,-0.19,-0.14,-0.48,0.67,5
284,274,1.62,-0.04,0.93,0.91,1.8,3.42,1
284,284,0.78,0.82,-0.15,-0.54,0.13,0.92,4
284,277,1.49,-0.26,1.19,0.25,1.18,2.67,1
284,284,1.5,0.47,0.04,-1.09,-0.58,0.92,4
284,277,1.21,0.22,0.31,0.93,1.46,2.67,1
284,278,1.14,0.56,1.04,-0.32,1.28,2.42,1
284,284,1.49,-0.51,-0.4,0.34,-0.57,0.92,4
284,277,1.29,0.99,0.21,0.17,1.38,2.67,1
142,145,-0.16,-0.92,-1.18,0.82,-1.28,-1.43,6
284,282,-0.5,0.88,0.03,1.01,1.92,1.42,3
284,281,-0.01,-0.35,1.48,0.55,1.68,1.67,2
284,283,0.7,-0.05,0.47,0.04,0.47,1.17,3
284,285,0.89,0.56,-0.47,-0.31,-0.22,0.67,5
284,286,0.68,-0.43,0.51,-0.34,-0.26,0.42,6
284,291,-0.87,-0.82,0.54,0.32,0.04,-0.83,6
284,284,-0.34,-0.44,0.61,1.09,1.26,0.92,4
284,288,-0.14,0.09,0.04,-0.06,0.06,-0.08,6
284,283,0.7,0.16,-0.24,0.54,0.47,1.17,3
284,279,1.33,-0.12,0.62,0.33,0.84,2.17,1
284,285,-0.14,0.91,-0.27,0.16,0.8,0.67,5
142,145,-1.53,-0.56,0.18,0.48,0.1,-1.43,6
284,282,1.4,0.64,-0.58,-0.04,0.02,1.42,3
284,280,1.69,0.28,0.08,-0.13,0.22,1.92,2
284,285,0.68,-0.44,0.9,-0.47,-0.01,0.67,5
142,145,-0.11,-0.5,0.41,-0.23,-0.32,-0.43,6
284,284,-0.57,-0.63,0.86,1.26,1.49,0.92,4
284,285,0.73,-0.58,1.21,-0.69,-0.06,0.67,5
142,145,-0.17,-0.14,-0.49,-0.3,-0.93,-1.1,6
284,286,-1.46,-0.01,1.13,0.75,1.87,0.42,6
213,213,0.73,-0.13,0.33,-0.26,-0.06,0.67,5
213,213,0.12,0.22,1.24,-0.16,1.29,1.42,3
284,291,-0.86,0.67,-0.08,-0.56,0.03,-0.83,6
284,290,-0.52,0.56,0.01,-0.63,-0.06,-0.58,6
288,289,0.32,-0.25,-1.15,0.99,-0.41,-0.09,6
288,281,-0.28,1.16,0.95,0.08,2.19,1.91,2
288,285,0.82,-0.15,-0.49,0.73,0.09,0.91,3
288,289,0.54,0.46,-0.42,-0.68,-0.63,-0.09,6
288,271,1.29,0.29,1.92,0.9,3.12,4.41,1
288,278,1.32,0.55,0.78,0,1.34,2.66,1
288,289,0.64,0.55,-1.79,0.5,-0.74,-0.09,6
288,279,0.37,1.12,0.44,0.48,2.04,2.41,2
144,145,-2.29,-0.01,-1.08,0.89,-0.2,-2.5,6
144,145,-0.68,-0.32,-0.16,0.34,-0.15,-0.83,6
144,145,-1.19,-0.7,0.73,0.33,0.36,-0.83,6
288,279,0.79,0.12,0.73,0.77,1.61,2.41,2
288,288,-0.53,0.37,-0.09,0.41,0.69,0.16,6
288,287,0.7,-0.04,0.12,-0.37,-0.29,0.41,5
288,287,0.83,-0.54,-0.12,0.24,-0.42,0.41,5
288,280,0.56,1.18,0.71,-0.29,1.59,2.16,2
288,285,-1.02,-0.15,0.86,1.21,1.92,0.91,3
288,286,0.45,0.33,-0.31,0.2,0.21,0.66,4
144,144,-0.69,0.01,-0.92,1.11,0.2,-0.5,6
288,284,0.01,0.38,0.28,0.49,1.15,1.16,3
288,283,0.47,0.69,0.05,0.19,0.93,1.41,2
288,290,-0.13,-0.83,-0.35,0.97,-0.21,-0.34,6
288,278,-0.11,1.27,0.86,0.64,2.77,2.66,1
288,283,0.43,-0.45,0.23,1.2,0.98,1.41,2
288,281,0.71,0.38,1.09,-0.27,1.2,1.91,2
288,288,1,-1.17,0.21,0.12,-0.84,0.16,6
288,288,0.2,0.11,-0.64,0.49,-0.04,0.16,6
288,283,1.49,0.08,0.17,-0.32,-0.08,1.41,2
288,289,0.5,0.99,-0.55,-1.03,-0.59,-0.09,6
288,285,0.56,0.01,0.32,0.01,0.34,0.91,3
288,288,-0.96,0.67,-0.33,0.77,1.12,0.16,6
288,281,0.71,0.38,-0.24,1.07,1.2,1.91,2
288,286,-0.46,1.36,-0.42,0.17,1.12,0.66,4
288,287,1.69,-1.45,-0.71,0.88,-1.28,0.41,5
144,144,0.78,-0.9,-1.17,0.46,-1.61,-0.83,6
144,145,0.04,-0.64,0,-0.22,-0.87,-0.83,6
288,284,1.27,0.46,0.42,-0.99,-0.11,1.16,3
288,286,1.09,0.09,0.02,-0.54,-0.43,0.66,4
288,285,-0.18,-0.06,0.87,0.27,1.09,0.91,3
288,276,1.1,-0.51,1.89,0.67,2.06,3.16,1
288,285,0.15,0.57,-0.64,0.82,0.75,0.91,3
144,144,-0.86,0.13,-1.02,0.59,-0.3,-1.16,6
288,284,0.41,-0.07,1.09,-0.28,0.75,1.16,3
288,283,-0.36,0.76,1.21,-0.2,1.77,1.41,2
288,274,1.6,1.11,1.26,-0.31,2.06,3.66,1
288,287,-1.25,0.13,1.68,-0.16,1.66,0.41,5
288,285,0.27,-0.77,1.49,-0.08,0.64,0.91,3
288,287,1.04,-0.01,0.51,-1.14,-0.64,0.41,5
288,284,-1.26,0.65,0.59,1.17,2.42,1.16,3
288,278,0.11,1.32,0.45,0.78,2.55,2.66,1
288,286,0.07,-0.31,0.55,0.35,0.59,0.66,4
288,289,0.13,-0.47,0.11,0.13,-0.23,-0.09,6
288,288,-0.12,0.65,-0.17,-0.2,0.28,0.16,6
288,279,0.69,0.15,0.56,1,1.72,2.41,2
288,292,1.52,-0.07,-1.26,-1.02,-2.36,-0.84,6
288,286,0.31,0.72,-0.05,-0.33,0.34,0.66,4
288,283,0.32,0.06,0.66,0.37,1.08,1.41,2
288,286,-0.77,0,1.36,0.07,1.43,0.66,4
288,290,0.79,-0.18,-0.25,-0.7,-1.13,-0.34,6
288,288,0.54,0.75,0.42,-1.54,-0.38,0.16,6
288,283,1.25,0.63,0.38,-0.85,0.16,1.41,2
288,277,0.57,0.04,1.52,0.78,2.33,2.91,1
288,292,-1.47,0.06,0.47,0.1,0.63,-0.84,6
288,279,1.78,0.41,0.04,0.19,0.63,2.41,2
288,287,0.09,1.05,-1.66,0.92,0.31,0.41,5
288,292,0.28,-1.41,0.45,-0.16,-1.12,-0.84,6
288,273,1.24,0.28,1.5,0.89,2.67,3.91,1
288,286,0.14,-0.5,1.36,-0.35,0.52,0.66,4
288,286,0.74,-0.63,0.07,0.48,-0.08,0.66,4
288,273,2,0.86,0.82,0.22,1.91,3.91,1
288,281,0.96,0.87,-0.01,0.09,0.95,1.91,2
144,145,-0.48,-0.98,-0.16,1.13,-0.02,-0.5,6
288,286,0.98,0.23,0.29,-0.85,-0.32,0.66,4
288,288,0,0,-0.52,0.68,0.16,0.16,6
288,275,1,1.22,0.96,0.23,2.4,3.41,1
284,284,-0.06,-0.02,0.74,-0.83,-0.11,-0.17,6
284,283,-1.28,1.48,-1.01,0.89,1.36,0.08,5
284,281,-0.55,-0.59,1.45,0.27,1.13,0.58,5
284,275,-0.07,1.45,0.19,0.5,2.15,2.08,1
284,278,1.75,-0.03,-0.14,-0.26,-0.42,1.33,3
284,273,0.73,-0.33,1.68,0.5,1.85,2.58,1
284,281,-0.29,-0.16,1.04,-0.01,0.87,0.58,5
284,286,-0.64,-0.24,-1,1.2,-0.03,-0.67,6
284,275,1.69,0.4,-0.05,0.05,0.39,2.08,1
284,278,0.93,-0.95,0.63,0.72,0.4,1.33,3
284,274,2.04,-1.06,0.55,0.79,0.29,2.33,1
284,277,2.28,-0.38,-1.09,0.77,-0.7,1.58,2
284,284,-0.34,0.5,0.09,-0.42,0.17,-0.17,6
284,278,-0.02,0.35,0.55,0.44,1.34,1.33,3
284,285,0.43,0.04,-0.44,-0.45,-0.85,-0.42,6
284,275,1.72,-0.36,0.76,-0.04,0.36,2.08,1
284,278,0.74,-0.23,0.44,0.37,0.59,1.33,3
284,284,0.36,-0.49,-0.54,0.5,-0.53,-0.17,6
284,284,0.27,0.06,-0.56,0.06,-0.44,-0.17,6
284,278,-0.08,0.38,0.86,0.16,1.41,1.33,3
284,279,0.57,0.54,-0.04,0.01,0.51,1.08,4
284,280,0.64,1.07,-0.09,-0.79,0.19,0.83,4
284,279,-0.86,0.32,0.1,1.51,1.94,1.08,4
284,277,-0.52,-0.35,1.3,1.15,2.1,1.58,2
284,284,0.38,0.32,-0.97,0.09,-0.55,-0.17,6
284,289,-0.43,-0.36,-0.34,-0.28,-0.99,-1.42,6
284,289,-1.06,-0.5,0.42,-0.29,-0.36,-1.42,6
284,283,0.12,-0.24,-0.66,0.86,-0.04,0.08,5
284,277,-0.97,-0.08,1.76,0.87,2.55,1.58,2
284,283,-0.65,-0.11,0.58,0.26,0.73,0.08,5
284,282,-1.11,0.27,0.69,0.48,1.44,0.33,5
284,284,0.4,0.09,-0.16,-0.49,-0.57,-0.17,6
284,279,1.15,-0.35,0.72,-0.44,-0.07,1.08,4
284,275,0.7,0.53,0.66,0.18,1.38,2.08,1
284,276,0.12,0.31,1.18,0.21,1.71,1.83,2
284,283,0,-0.06,0.45,-0.3,0.08,0.08,5
284,286,-0.03,0.75,-1.03,-0.37,-0.64,-0.67,6
284,277,-0.15,0.1,1.34,0.3,1.73,1.58,2
284,278,1.56,0.22,0.01,-0.46,-0.23,1.33,3
284,277,-0.72,1.27,0.64,0.39,2.3,1.58,2
284,284,1.6,0.03,-1.45,-0.35,-1.77,-0.17,6
284,275,0.32,0.45,1.24,0.07,1.76,2.08,1
284,284,-0.6,0.61,-1.32,1.13,0.43,-0.17,6
284,275,1.34,0.39,-0.26,0.61,0.74,2.08,1
284,285,-0.88,0.22,-0.57,0.81,0.46,-0.42,6
284,279,0.37,-0.27,0.43,0.55,0.71,1.08,4
284,273,-0.17,0.3,1.81,0.64,2.75,2.58,1
284,284,-0.23,-0.71,0.18,0.59,0.06,-0.17,6
284,276,0.29,0.69,0.44,0.41,1.54,1.83,2
284,288,-0.48,-1.26,1.03,-0.46,-0.69,-1.17,6
284,292,0.13,-0.92,0.14,-1.52,-2.3,-2.17,6
284,278,-0.26,0.28,1.16,0.15,1.59,1.33,3
284,279,0.67,1.07,0.17,-0.84,0.41,1.08,4
284,281,2.08,-0.84,-0.87,0.2,-1.51,0.58,5
284,279,0.8,0.3,0.2,-0.22,0.28,1.08,4
284,281,0.65,0.79,-0.64,-0.22,-0.07,0.58,5
284,275,-0.72,0.08,1.34,1.38,2.8,2.08,1
284,285,0.09,0.29,-0.85,0.06,-0.51,-0.42,6
284,284,0.36,0.24,-1.11,0.33,-0.53,-0.17,6
